comparison_id,minuend,subtrahend,group_index,colorless_caption_id,structure_id,template_id,is_canonical,regime,delta_structural_hit_at_1,delta_structural_hit_at_5,delta_structural_fractional_recall_at_5,delta_structural_mrr,delta_structural_ndcg_at_10,delta_best_relevant_margin
remove_text_color_with_grayscale_image,grayscale_image_caption_without_color,grayscale_image_full_caption,20,SCAP-EFDC071AF166C8C3-TPL_01,STR-EFDC071AF166C8C3,TPL_01,true,base_pattern,0.000000000000,0.571428571429,0.020408163265,0.138512949039,0.139302340790,0.015765886221
remove_text_color_with_grayscale_image,grayscale_image_caption_without_color,grayscale_image_full_caption,21,SCAP-EFDC071AF166C8C3-TPL_02,STR-EFDC071AF166C8C3,TPL_02,false,base_pattern,-0.142857142857,-0.142857142857,-0.020408163265,-0.034004884005,0.031567967840,0.023560760276
remove_text_color_with_grayscale_image,grayscale_image_caption_without_color,grayscale_image_full_caption,22,SCAP-EFDC071AF166C8C3-TPL_03,STR-EFDC071AF166C8C3,TPL_03,false,base_pattern,0.000000000000,-0.142857142857,-0.020408163265,-0.002210613113,-0.028262838913,0.022365897894
remove_text_color_with_grayscale_image,grayscale_image_caption_without_color,grayscale_image_full_caption,23,SCAP-EFDC071AF166C8C3-TPL_04,STR-EFDC071AF166C8C3,TPL_04,false,base_pattern,0.428571428571,0.285714285714,0.122448979591,0.332341269841,0.194848855398,0.002381235361
remove_text_color_with_grayscale_image,grayscale_image_caption_without_color,grayscale_image_full_caption,24,SCAP-EFDC071AF166C8C3-TPL_05,STR-EFDC071AF166C8C3,TPL_05,false,base_pattern,0.000000000000,-0.428571428571,-0.081632653061,-0.055304150646,-0.023714520732,0.012773865035
remove_text_color_with_grayscale_image,grayscale_image_caption_without_color,grayscale_image_full_caption,25,SCAP-7193EBD1DE12399C-TPL_01,STR-7193EBD1DE12399C,TPL_01,true,base_pattern,-0.428571428571,-0.571428571429,-0.183673469388,-0.481707834649,-0.283829784111,-0.017151176930
remove_text_color_with_grayscale_image,grayscale_image_caption_without_color,grayscale_image_full_caption,26,SCAP-7193EBD1DE12399C-TPL_02,STR-7193EBD1DE12399C,TPL_02,false,base_pattern,0.142857142857,0.000000000000,0.000000000000,0.071428571429,-0.017928853069,-0.003149543490
remove_text_color_with_grayscale_image,grayscale_image_caption_without_color,grayscale_image_full_caption,27,SCAP-7193EBD1DE12399C-TPL_03,STR-7193EBD1DE12399C,TPL_03,false,base_pattern,0.142857142857,0.000000000000,-0.122448979592,0.071428571429,-0.079436622114,-0.001926136869
remove_text_color_with_grayscale_image,grayscale_image_caption_without_color,grayscale_image_full_caption,28,SCAP-7193EBD1DE12399C-TPL_04,STR-7193EBD1DE12399C,TPL_04,false,base_pattern,-0.285714285714,-0.428571428571,-0.183673469388,-0.296315192744,-0.313695580762,-0.016993667398
remove_text_color_with_grayscale_image,grayscale_image_caption_without_color,grayscale_image_full_caption,29,SCAP-7193EBD1DE12399C-TPL_05,STR-7193EBD1DE12399C,TPL_05,false,base_pattern,-0.285714285714,-0.571428571429,-0.183673469388,-0.333098239295,-0.278050372646,-0.004651082413
remove_text_color_with_grayscale_image,grayscale_image_caption_without_color,grayscale_image_full_caption,30,SCAP-DBE3E9729199A70D-TPL_01,STR-DBE3E9729199A70D,TPL_01,true,heldout_pattern,0.000000000000,0.000000000000,0.000000000000,-0.020368520369,-0.051088907746,-0.002935220089
remove_text_color_with_grayscale_image,grayscale_image_caption_without_color,grayscale_image_full_caption,31,SCAP-DBE3E9729199A70D-TPL_02,STR-DBE3E9729199A70D,TPL_02,false,heldout_pattern,0.000000000000,0.000000000000,0.000000000000,0.000051793119,0.000000000000,0.018036211176
remove_text_color_with_grayscale_image,grayscale_image_caption_without_color,grayscale_image_full_caption,32,SCAP-DBE3E9729199A70D-TPL_03,STR-DBE3E9729199A70D,TPL_03,false,heldout_pattern,0.000000000000,0.000000000000,0.000000000000,-0.015034881363,0.000000000000,0.026909664273
remove_text_color_with_grayscale_image,grayscale_image_caption_without_color,grayscale_image_full_caption,33,SCAP-DBE3E9729199A70D-TPL_04,STR-DBE3E9729199A70D,TPL_04,false,heldout_pattern,0.000000000000,0.000000000000,0.000000000000,0.006143184547,0.000000000000,-0.004654875823
remove_text_color_with_grayscale_image,grayscale_image_caption_without_color,grayscale_image_full_caption,34,SCAP-DBE3E9729199A70D-TPL_05,STR-DBE3E9729199A70D,TPL_05,false,heldout_pattern,0.714285714286,0.142857142857,0.163265306122,0.458333333333,0.277788219355,0.013191976718
remove_text_color_with_grayscale_image,grayscale_image_caption_without_color,grayscale_image_full_caption,35,SCAP-74979A46916B9B50-TPL_01,STR-74979A46916B9B50,TPL_01,true,heldout_pattern,0.000000000000,0.000000000000,0.020408163265,0.000000000000,0.030385281824,-0.006564185023
remove_text_color_with_grayscale_image,grayscale_image_caption_without_color,grayscale_image_full_caption,36,SCAP-74979A46916B9B50-TPL_02,STR-74979A46916B9B50,TPL_02,false,heldout_pattern,0.142857142857,0.000000000000,0.122448979592,0.071428571429,0.109972053308,0.008189965572
remove_text_color_with_grayscale_image,grayscale_image_caption_without_color,grayscale_image_full_caption,37,SCAP-74979A46916B9B50-TPL_03,STR-74979A46916B9B50,TPL_03,false,heldout_pattern,0.000000000000,0.000000000000,0.061224489796,0.000000000000,0.039042895625,0.026766970754
remove_text_color_with_grayscale_image,grayscale_image_caption_without_color,grayscale_image_full_caption,38,SCAP-74979A46916B9B50-TPL_04,STR-74979A46916B9B50,TPL_04,false,heldout_pattern,0.571428571429,0.000000000000,0.510204081633,0.352380952381,0.642680830483,0.028388974922
remove_text_color_with_grayscale_image,grayscale_image_caption_without_color,grayscale_image_full_caption,39,SCAP-74979A46916B9B50-TPL_05,STR-74979A46916B9B50,TPL_05,false,heldout_pattern,0.000000000000,0.000000000000,0.142857142857,0.000000000000,0.086294291936,0.023783094117
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,0,SCAP-A3FE31524DCA0243-TPL_01,STR-A3FE31524DCA0243,TPL_01,true,base_pattern,0.714285714286,0.000000000000,0.285714285714,0.428571428572,0.435101224704,0.017067783645
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,1,SCAP-A3FE31524DCA0243-TPL_02,STR-A3FE31524DCA0243,TPL_02,false,base_pattern,0.000000000000,-1.000000000000,-0.142857142857,-0.246031746032,-0.070881475651,0.003875753709
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,2,SCAP-A3FE31524DCA0243-TPL_03,STR-A3FE31524DCA0243,TPL_03,false,base_pattern,0.000000000000,0.000000000000,0.000000000000,0.030952380952,0.086622344994,0.023099513990
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,3,SCAP-A3FE31524DCA0243-TPL_04,STR-A3FE31524DCA0243,TPL_04,false,base_pattern,0.571428571429,0.000000000000,0.428571428572,0.333333333333,0.684333073587,0.024050829666
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,4,SCAP-A3FE31524DCA0243-TPL_05,STR-A3FE31524DCA0243,TPL_05,false,base_pattern,0.285714285714,0.000000000000,0.428571428572,0.166666666667,0.564753707732,0.000184676477
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,5,SCAP-390DD4719A974C7E-TPL_01,STR-390DD4719A974C7E,TPL_01,true,base_pattern,-0.142857142857,-1.000000000000,-0.142857142857,-0.452380952380,-0.288922995172,-0.027428475874
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,6,SCAP-390DD4719A974C7E-TPL_02,STR-390DD4719A974C7E,TPL_02,false,base_pattern,0.000000000000,-1.000000000000,-0.142857142857,-0.285714285714,-0.145763944951,-0.010468125343
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,7,SCAP-390DD4719A974C7E-TPL_03,STR-390DD4719A974C7E,TPL_03,false,base_pattern,-0.142857142857,-1.000000000000,-0.142857142857,-0.335714285714,-0.158535739808,0.005667545966
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,8,SCAP-390DD4719A974C7E-TPL_04,STR-390DD4719A974C7E,TPL_04,false,base_pattern,0.000000000000,-1.000000000000,-0.142857142857,-0.265826330532,-0.151420862659,-0.025695389935
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,9,SCAP-390DD4719A974C7E-TPL_05,STR-390DD4719A974C7E,TPL_05,false,base_pattern,-0.428571428571,-1.000000000000,-0.163265306122,-0.564285714285,-0.306734818700,-0.021901590483
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,10,SCAP-83B17E3514D80A83-TPL_01,STR-83B17E3514D80A83,TPL_01,true,base_pattern,0.142857142857,0.000000000000,0.387755102041,0.071428571429,0.487375945146,-0.008506847280
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,11,SCAP-83B17E3514D80A83-TPL_02,STR-83B17E3514D80A83,TPL_02,false,base_pattern,0.285714285714,0.000000000000,0.387755102041,0.142857142857,0.389010013944,-0.001026758126
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,12,SCAP-83B17E3514D80A83-TPL_03,STR-83B17E3514D80A83,TPL_03,false,base_pattern,0.142857142857,0.000000000000,0.244897959183,0.071428571429,0.235243013114,-0.011529492481
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,13,SCAP-83B17E3514D80A83-TPL_04,STR-83B17E3514D80A83,TPL_04,false,base_pattern,0.000000000000,0.000000000000,-0.061224489796,0.000000000000,-0.005793174241,-0.030563671674
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,14,SCAP-83B17E3514D80A83-TPL_05,STR-83B17E3514D80A83,TPL_05,false,base_pattern,0.142857142857,0.000000000000,0.244897959183,0.095238095238,0.265538029872,-0.001089704889
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,15,SCAP-32D96D397FD7BD30-TPL_01,STR-32D96D397FD7BD30,TPL_01,true,base_pattern,0.000000000000,-0.571428571429,-0.081632653061,-0.041836734694,-0.069944397625,0.005045720509
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,16,SCAP-32D96D397FD7BD30-TPL_02,STR-32D96D397FD7BD30,TPL_02,false,base_pattern,0.000000000000,-0.714285714286,-0.102040816326,-0.121825396825,0.029474703978,0.017321135316
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,17,SCAP-32D96D397FD7BD30-TPL_03,STR-32D96D397FD7BD30,TPL_03,false,base_pattern,0.000000000000,0.000000000000,0.000000000000,-0.185714285714,0.004872165974,0.015151511345
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,18,SCAP-32D96D397FD7BD30-TPL_04,STR-32D96D397FD7BD30,TPL_04,false,base_pattern,0.000000000000,0.000000000000,0.000000000000,-0.028571428571,-0.066084774221,0.007665632026
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,19,SCAP-32D96D397FD7BD30-TPL_05,STR-32D96D397FD7BD30,TPL_05,false,base_pattern,0.000000000000,-0.857142857143,-0.122448979592,-0.148809523809,-0.065968209426,0.000824545111
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,20,SCAP-EFDC071AF166C8C3-TPL_01,STR-EFDC071AF166C8C3,TPL_01,true,base_pattern,0.000000000000,0.142857142857,0.020408163265,0.005782312925,0.160367931744,0.032571473292
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,21,SCAP-EFDC071AF166C8C3-TPL_02,STR-EFDC071AF166C8C3,TPL_02,false,base_pattern,0.000000000000,-0.571428571429,-0.081632653061,-0.066558441558,-0.004276224103,0.037626858268
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,22,SCAP-EFDC071AF166C8C3-TPL_03,STR-EFDC071AF166C8C3,TPL_03,false,base_pattern,0.000000000000,-0.571428571429,-0.081632653061,-0.130411255411,-0.099466953238,0.032350067581
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,23,SCAP-EFDC071AF166C8C3-TPL_04,STR-EFDC071AF166C8C3,TPL_04,false,base_pattern,1.000000000000,0.285714285714,0.326530612245,0.642857142857,0.533182829532,0.035759125437
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,24,SCAP-EFDC071AF166C8C3-TPL_05,STR-EFDC071AF166C8C3,TPL_05,false,base_pattern,0.000000000000,-0.571428571429,-0.081632653061,-0.151360544218,-0.060278875060,0.021502590605
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,25,SCAP-7193EBD1DE12399C-TPL_01,STR-7193EBD1DE12399C,TPL_01,true,base_pattern,0.000000000000,-0.714285714286,-0.102040816326,-0.168253968254,-0.146337592185,0.010005976472
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,26,SCAP-7193EBD1DE12399C-TPL_02,STR-7193EBD1DE12399C,TPL_02,false,base_pattern,0.571428571429,0.000000000000,0.306122448980,0.309523809524,0.394868044190,0.011151833193
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,27,SCAP-7193EBD1DE12399C-TPL_03,STR-7193EBD1DE12399C,TPL_03,false,base_pattern,0.857142857143,0.000000000000,0.265306122449,0.452380952381,0.364126965031,0.017451477902
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,28,SCAP-7193EBD1DE12399C-TPL_04,STR-7193EBD1DE12399C,TPL_04,false,base_pattern,0.000000000000,-1.000000000000,-0.142857142857,-0.271428571429,-0.238783530493,-0.007041722536
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,29,SCAP-7193EBD1DE12399C-TPL_05,STR-7193EBD1DE12399C,TPL_05,false,base_pattern,-0.142857142857,-0.714285714286,-0.102040816326,-0.295938375350,-0.199177377138,0.007001927921
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,30,SCAP-DBE3E9729199A70D-TPL_01,STR-DBE3E9729199A70D,TPL_01,true,heldout_pattern,0.000000000000,-0.857142857143,-0.122448979592,-0.116233766234,-0.120047047126,0.024664402008
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,31,SCAP-DBE3E9729199A70D-TPL_02,STR-DBE3E9729199A70D,TPL_02,false,heldout_pattern,0.000000000000,0.000000000000,0.000000000000,-0.079510127609,-0.051285459922,0.020925519722
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,32,SCAP-DBE3E9729199A70D-TPL_03,STR-DBE3E9729199A70D,TPL_03,false,heldout_pattern,0.000000000000,-0.142857142857,-0.020408163265,-0.101422387137,-0.082416658814,0.033584901265
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,33,SCAP-DBE3E9729199A70D-TPL_04,STR-DBE3E9729199A70D,TPL_04,false,heldout_pattern,0.000000000000,-0.142857142857,-0.020408163265,-0.081689342404,-0.068898946889,0.015851601959
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,34,SCAP-DBE3E9729199A70D-TPL_05,STR-DBE3E9729199A70D,TPL_05,false,heldout_pattern,1.000000000000,0.571428571429,0.224489795918,0.816666666667,0.357034189295,0.037971253906
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,35,SCAP-74979A46916B9B50-TPL_01,STR-74979A46916B9B50,TPL_01,true,heldout_pattern,0.285714285714,0.000000000000,0.387755102041,0.142857142857,0.434078769618,0.019337432726
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,36,SCAP-74979A46916B9B50-TPL_02,STR-74979A46916B9B50,TPL_02,false,heldout_pattern,0.571428571429,0.000000000000,0.510204081633,0.333333333333,0.541964904583,0.027358170066
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,37,SCAP-74979A46916B9B50-TPL_03,STR-74979A46916B9B50,TPL_03,false,heldout_pattern,0.428571428571,0.142857142857,0.510204081633,0.285714285714,0.568024612169,0.052991271020
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,38,SCAP-74979A46916B9B50-TPL_04,STR-74979A46916B9B50,TPL_04,false,heldout_pattern,0.571428571429,0.000000000000,0.489795918368,0.369047619048,0.627370958573,0.031099261982
remove_visual_and_text_color,grayscale_image_caption_without_color,original_image_full_caption,39,SCAP-74979A46916B9B50-TPL_05,STR-74979A46916B9B50,TPL_05,false,heldout_pattern,0.714285714286,0.000000000000,0.530612244898,0.380952380952,0.620014066174,0.042406203491
